material1,material2,material3,pred_temp,weights
Na1+,Sr2+,Pb2+,[27.46583648],[0.5  0.25 0.25]
Li1+,Be2+,Gd3+,[27.45775145],[0.5  0.25 0.25]
Ni2+,Ag1+,U6+,[27.44720528],[0.5  0.25 0.25]
Ag1+,Au3+,Ra2+,[27.44568685],[0.5  0.25 0.25]
Ag1+,Ba2+,Ta5+,[27.43920567],[0.5  0.25 0.25]
Li1+,Ra2+,Ac3+,[27.43898628],[0.5  0.25 0.25]
Ag1+,Ba2+,Os4+,[27.43729861],[0.5  0.25 0.25]
Ag1+,Ba2+,Re4+,[27.43729861],[0.5  0.25 0.25]
Li1+,Sr2+,Ac3+,[27.43425839],[0.5  0.25 0.25]
Li1+,K1+,Bk3+,[27.43150473],[0.5  0.25 0.25]
Ag1+,Eu3+,U6+,[27.42180854],[0.5  0.25 0.25]
Li1+,Sm3+,Fr1+,[27.42051649],[0.5  0.25 0.25]
Li1+,Te2+,Fr1+,[27.41685378],[0.5  0.25 0.25]
Ag1+,W6+,Np5+,[27.40757123],[0.5  0.25 0.25]
Na1+,Al3+,Bi3+,[27.4045581],[0.5  0.25 0.25]
Nb5+,Ag1+,Np5+,[27.40341601],[0.5  0.25 0.25]
Ag1+,Au3+,Po2+,[27.39021219],[0.5  0.25 0.25]
Li1+,Ce3+,Fr1+,[27.38424971],[0.5  0.25 0.25]
Li1+,Mg2+,Ra2+,[27.37922963],[0.5  0.25 0.25]
Be2+,Na1+,Cs1+,[27.3790702],[0.5  0.25 0.25]
Li1+,Ag1+,Pm3+,[27.37797495],[0.5  0.25 0.25]
Sr2+,Ag1+,Cm3+,[27.37358856],[0.5  0.25 0.25]
Li1+,Be2+,Ra2+,[27.37294555],[0.5  0.25 0.25]
Na1+,Bi3+,Fr1+,[27.37141298],[0.5  0.25 0.25]
K1+,Lu3+,Fr1+,[27.36173502],[0.5  0.25 0.25]
Na1+,Mg2+,Ac3+,[27.35879861],[0.5  0.25 0.25]
Li1+,Y3+,Ac3+,[27.3547104],[0.5  0.25 0.25]
Na1+,Ca2+,Tl1+,[27.3543544],[0.5  0.25 0.25]
Ag1+,Ra2+,U6+,[27.34982645],[0.5  0.25 0.25]
Ca2+,Ag1+,Hf4+,[27.34705267],[0.5  0.25 0.25]
Na1+,Ag1+,Bi3+,[27.34549515],[0.5  0.25 0.25]
Ag1+,Gd3+,U6+,[27.33713102],[0.5  0.25 0.25]
Na1+,Gd3+,Fr1+,[27.32769369],[0.5  0.25 0.25]
K1+,Ag1+,Ba2+,[27.31631018],[0.5  0.25 0.25]
Ag1+,Re4+,Ac3+,[27.30777968],[0.5  0.25 0.25]
Sc3+,Ag1+,Ir3+,[27.30630481],[0.5  0.25 0.25]
Be2+,Ag1+,Am3+,[27.30450314],[0.5  0.25 0.25]
Ag1+,Nd3+,Ir3+,[27.29525593],[0.5  0.25 0.25]
Na1+,Eu3+,Ra2+,[27.29496831],[0.5  0.25 0.25]
Ag1+,Fr1+,U6+,[27.29418303],[0.5  0.25 0.25]
K1+,Ag1+,Hg1+,[27.29242468],[0.5  0.25 0.25]
Ag1+,Ba2+,Au3+,[27.28545115],[0.5  0.25 0.25]
Li1+,Rb1+,Fr1+,[27.28184448],[0.5  0.25 0.25]
K1+,Ag1+,Pu4+,[27.28103754],[0.5  0.25 0.25]
Ag1+,Lu3+,Re4+,[27.2805643],[0.5  0.25 0.25]
Be2+,Ag1+,Cm3+,[27.27369081],[0.5  0.25 0.25]
Ag1+,Dy3+,Os4+,[27.26959003],[0.5  0.25 0.25]
Li1+,Ag1+,Hf4+,[27.26253237],[0.5  0.25 0.25]
Ag1+,Pt2+,Bk3+,[27.25987286],[0.5  0.25 0.25]
Na1+,Tm3+,Fr1+,[27.25780372],[0.5  0.25 0.25]
Li1+,Ca2+,Bk3+,[27.2577963],[0.5  0.25 0.25]
Mg2+,Cs1+,Bi3+,[27.2497993],[0.5  0.25 0.25]
Na1+,Sb3+,Fr1+,[27.24493548],[0.5  0.25 0.25]
Li1+,Al3+,Ce3+,[27.24394012],[0.5  0.25 0.25]
Ag1+,Tb3+,Re4+,[27.24245317],[0.5  0.25 0.25]
Na1+,Ag1+,Hf4+,[27.2417355],[0.5  0.25 0.25]
Rb1+,Ag1+,Hf4+,[27.23597068],[0.5  0.25 0.25]
Li1+,Ag1+,Tb3+,[27.22551289],[0.5  0.25 0.25]
Ag1+,Ta5+,Ra2+,[27.22422042],[0.5  0.25 0.25]
Rb1+,Sr2+,Fr1+,[27.22356071],[0.5  0.25 0.25]
Ag1+,La3+,W6+,[27.21642957],[0.5  0.25 0.25]
K1+,Sr2+,Tl1+,[27.21442146],[0.5  0.25 0.25]
Ag1+,Eu3+,W6+,[27.21373405],[0.5  0.25 0.25]
Li1+,Ag1+,Tm3+,[27.21353821],[0.5  0.25 0.25]
K1+,Ag1+,Po2+,[27.20886621],[0.5  0.25 0.25]
Ca2+,Mn2+,Ag1+,[27.19162806],[0.5  0.25 0.25]
Li1+,Na1+,Bk3+,[27.19130587],[0.5  0.25 0.25]
Be2+,Cs1+,Po2+,[27.18518351],[0.5  0.25 0.25]
Ag1+,Ba2+,Ir3+,[27.17160461],[0.5  0.25 0.25]
Ca2+,Ag1+,Pm3+,[27.17017396],[0.5  0.25 0.25]
Ga3+,Ag1+,Re4+,[27.1586884],[0.5  0.25 0.25]
Li1+,Tc4+,Fr1+,[27.15121963],[0.5  0.25 0.25]
Ag1+,Ir3+,Ra2+,[27.14929388],[0.5  0.25 0.25]
Ga3+,Ag1+,Pt2+,[27.14797967],[0.5  0.25 0.25]
Li1+,La3+,Po2+,[27.1477798],[0.5  0.25 0.25]
Ag1+,Lu3+,Ir3+,[27.14564672],[0.5  0.25 0.25]
Ag1+,Fr1+,Pu4+,[27.14470057],[0.5  0.25 0.25]
K1+,Ag1+,Bi3+,[27.14439109],[0.5  0.25 0.25]
Ag1+,Tb3+,U6+,[27.1440806],[0.5  0.25 0.25]
Be2+,Ag1+,Hg1+,[27.13751868],[0.5  0.25 0.25]
Li1+,Cu2+,Ga3+,[27.13712798],[0.5  0.25 0.25]
Ag1+,Gd3+,W6+,[27.13631142],[0.5  0.25 0.25]
Ag1+,Tb3+,W6+,[27.13631142],[0.5  0.25 0.25]
Li1+,Tm3+,Ra2+,[27.1360892],[0.5  0.25 0.25]
Ag1+,Ho3+,W6+,[27.13586245],[0.5  0.25 0.25]
Ti4+,Ag1+,Pt2+,[27.1330425],[0.5  0.25 0.25]
Ag1+,Cs1+,Am3+,[27.13217986],[0.5  0.25 0.25]
Li1+,Ca2+,Po2+,[27.12833059],[0.5  0.25 0.25]
Li1+,Sc3+,Tl1+,[27.12113661],[0.5  0.25 0.25]
Li1+,Mn2+,Y3+,[27.11956595],[0.5  0.25 0.25]
Ag1+,Cs1+,Bk3+,[27.11501872],[0.5  0.25 0.25]
Li1+,Cu2+,Yb3+,[27.11390583],[0.5  0.25 0.25]
Y3+,Ag1+,Pu4+,[27.1136473],[0.5  0.25 0.25]
Na1+,Ca2+,Th4+,[27.10983334],[0.5  0.25 0.25]
Li1+,Cs1+,Ra2+,[27.10867881],[0.5  0.25 0.25]
Ag1+,W6+,Pu4+,[27.10171192],[0.5  0.25 0.25]
Li1+,Tb3+,Ra2+,[27.10078103],[0.5  0.25 0.25]
Ag1+,Sm3+,Au3+,[27.09434767],[0.5  0.25 0.25]
Ag1+,Pm3+,Au3+,[27.09434767],[0.5  0.25 0.25]
Be2+,Cs1+,Bi3+,[27.09376459],[0.5  0.25 0.25]
Li1+,Tm3+,Yb3+,[27.09328894],[0.5  0.25 0.25]
Na1+,Cs1+,Ce3+,[27.08912188],[0.5  0.25 0.25]
Ag1+,W6+,Fr1+,[27.07952589],[0.5  0.25 0.25]
Ag1+,Pr3+,U6+,[27.06556239],[0.5  0.25 0.25]
K1+,Ag1+,Ac3+,[27.06402186],[0.5  0.25 0.25]
Ag1+,Tm3+,Pt2+,[27.0601387],[0.5  0.25 0.25]
Ag1+,Lu3+,Pt2+,[27.0601387],[0.5  0.25 0.25]
Li1+,Yb3+,Fr1+,[27.05265813],[0.5  0.25 0.25]
K1+,Zn2+,Ra2+,[27.04744758],[0.5  0.25 0.25]
Li1+,Sc3+,Ac3+,[27.04458247],[0.5  0.25 0.25]
Ag1+,Tb3+,Pt2+,[27.04202776],[0.5  0.25 0.25]
Ag1+,Nd3+,W6+,[27.03474197],[0.5  0.25 0.25]
Li1+,Ga3+,Ac3+,[27.02549283],[0.5  0.25 0.25]
Ag1+,Ho3+,Pt2+,[27.01631271],[0.5  0.25 0.25]
Ag1+,Dy3+,Pt2+,[27.01489091],[0.5  0.25 0.25]
Li1+,Ag1+,Ho3+,[27.01390703],[0.5  0.25 0.25]
Li1+,Po2+,Fr1+,[27.0023762],[0.5  0.25 0.25]
Li1+,Be2+,Ce3+,[27.0010641],[0.5  0.25 0.25]
Li1+,La3+,Ac3+,[26.99785421],[0.5  0.25 0.25]
Ag1+,Au3+,Np5+,[26.99412617],[0.5  0.25 0.25]
Na1+,Ca2+,Po2+,[26.99180717],[0.5  0.25 0.25]
Be2+,K1+,Ra2+,[26.98356254],[0.5  0.25 0.25]
Ag1+,Er3+,Ir3+,[26.98123573],[0.5  0.25 0.25]
Rb1+,Ag1+,Hg1+,[26.97110924],[0.5  0.25 0.25]
Be2+,Na1+,Bi3+,[26.94915645],[0.5  0.25 0.25]
Li1+,Lu3+,Ra2+,[26.94349165],[0.5  0.25 0.25]
Li1+,Mg2+,Am3+,[26.93535189],[0.5  0.25 0.25]
K1+,Zr4+,Ag1+,[26.93351333],[0.5  0.25 0.25]
Li1+,Na1+,Am3+,[26.92005482],[0.5  0.25 0.25]
Ag1+,Pt2+,Np5+,[26.91723137],[0.5  0.25 0.25]
K1+,Ag1+,Fr1+,[26.90742485],[0.5  0.25 0.25]
Ca2+,Ag1+,Nd3+,[26.90388265],[0.5  0.25 0.25]
Li1+,Ag1+,Sm3+,[26.89920237],[0.5  0.25 0.25]
Li1+,K1+,Ra2+,[26.89852781],[0.5  0.25 0.25]
Ca2+,Tl1+,Fr1+,[26.89560856],[0.5  0.25 0.25]
Ti4+,Rb1+,Ag1+,[26.89520567],[0.5  0.25 0.25]
Ag1+,Er3+,Os4+,[26.88950162],[0.5  0.25 0.25]
Mg2+,Ag1+,Hf4+,[26.8793971],[0.5  0.25 0.25]
Ag1+,Gd3+,Re4+,[26.87820347],[0.5  0.25 0.25]
Ag1+,Sm3+,Re4+,[26.87820347],[0.5  0.25 0.25]
Ag1+,Pm3+,Re4+,[26.87820347],[0.5  0.25 0.25]
K1+,Cu2+,Sr2+,[26.87776162],[0.5  0.25 0.25]
Sc3+,Ag1+,Ta5+,[26.8726885],[0.5  0.25 0.25]
Li1+,Ti4+,Bi3+,[26.86782951],[0.5  0.25 0.25]
Ca2+,Ag1+,Ba2+,[26.86468307],[0.5  0.25 0.25]
Ag1+,Yb3+,U6+,[26.863345],[0.5  0.25 0.25]
Ga3+,Ag1+,Ir3+,[26.86294289],[0.5  0.25 0.25]
Ag1+,Dy3+,U6+,[26.85915623],[0.5  0.25 0.25]
Li1+,Ag1+,Gd3+,[26.85816595],[0.5  0.25 0.25]
Mo4+,Ag1+,Np5+,[26.85793088],[0.5  0.25 0.25]
Li1+,Be2+,La3+,[26.85620782],[0.5  0.25 0.25]
Sr2+,Ba2+,Ra2+,[26.85075287],[0.5  0.25 0.25]
Ag1+,Er3+,Re4+,[26.85035631],[0.5  0.25 0.25]
Li1+,Ba2+,Ac3+,[26.84786861],[0.5  0.25 0.25]
Li1+,Be2+,Fr1+,[26.84173659],[0.5  0.25 0.25]
Ag1+,Er3+,Au3+,[26.84112078],[0.5  0.25 0.25]
Ag1+,Sm3+,U6+,[26.83720104],[0.5  0.25 0.25]
Ag1+,Th4+,Np5+,[26.831628],[0.5  0.25 0.25]
Ag1+,Ce3+,Re4+,[26.83110908],[0.5  0.25 0.25]
Ag1+,Dy3+,W6+,[26.83096409],[0.5  0.25 0.25]
Ag1+,Eu3+,Os4+,[26.82841356],[0.5  0.25 0.25]
Ag1+,Eu3+,Re4+,[26.82841356],[0.5  0.25 0.25]
Ag1+,Sm3+,Os4+,[26.82841356],[0.5  0.25 0.25]
Ag1+,Pm3+,Os4+,[26.82841356],[0.5  0.25 0.25]
Ag1+,Pr3+,Os4+,[26.82841356],[0.5  0.25 0.25]
Ag1+,Dy3+,Re4+,[26.81994051],[0.5  0.25 0.25]
Ca2+,Sr2+,Ac3+,[26.79740593],[0.5  0.25 0.25]
Na1+,Ca2+,Ra2+,[26.79617462],[0.5  0.25 0.25]
Ag1+,Pt2+,Fr1+,[26.79395453],[0.5  0.25 0.25]
Na1+,Cd2+,Fr1+,[26.78545962],[0.5  0.25 0.25]
Ag1+,Ce3+,Os4+,[26.78131916],[0.5  0.25 0.25]
Ag1+,La3+,Os4+,[26.78131916],[0.5  0.25 0.25]
Ag1+,La3+,Re4+,[26.78131916],[0.5  0.25 0.25]
Ag1+,Pr3+,Re4+,[26.78131916],[0.5  0.25 0.25]
Li1+,Be2+,Po2+,[26.77829932],[0.5  0.25 0.25]
K1+,Sm3+,Fr1+,[26.77706548],[0.5  0.25 0.25]
Li1+,Mg2+,Ac3+,[26.75759815],[0.5  0.25 0.25]
Li1+,Co3+,Ra2+,[26.75721824],[0.5  0.25 0.25]
Ag1+,Gd3+,Os4+,[26.75572448],[0.5  0.25 0.25]
Ag1+,Tb3+,Os4+,[26.75572448],[0.5  0.25 0.25]
K1+,Mn2+,Sr2+,[26.75457864],[0.5  0.25 0.25]
Li1+,Cd2+,Fr1+,[26.74941317],[0.5  0.25 0.25]
Na1+,Zr4+,Ag1+,[26.74125598],[0.5  0.25 0.25]
Li1+,Na1+,Bi3+,[26.73853892],[0.5  0.25 0.25]
K1+,Cd2+,Fr1+,[26.73711546],[0.5  0.25 0.25]
K1+,Rb1+,Tl1+,[26.73618787],[0.5  0.25 0.25]
Be2+,Na1+,Ra2+,[26.73053643],[0.5  0.25 0.25]
Sc3+,Ag1+,Re4+,[26.72644334],[0.5  0.25 0.25]
Ag1+,Ce3+,Au3+,[26.72565308],[0.5  0.25 0.25]
Li1+,Dy3+,Ra2+,[26.72542441],[0.5  0.25 0.25]
Ca2+,Ag1+,Sb3+,[26.72372429],[0.5  0.25 0.25]
K1+,Cs1+,Ra2+,[26.71989224],[0.5  0.25 0.25]
Li1+,Ca2+,Hf4+,[26.71223969],[0.5  0.25 0.25]
Mg2+,K1+,Ac3+,[26.71033796],[0.5  0.25 0.25]
Na1+,Te2+,Fr1+,[26.70901039],[0.5  0.25 0.25]
Ag1+,Lu3+,W6+,[26.70185155],[0.5  0.25 0.25]
Li1+,Ce3+,Dy3+,[26.69576026],[0.5  0.25 0.25]
Mn2+,Ag1+,Ir3+,[26.69218964],[0.5  0.25 0.25]
Ag1+,Ce3+,W6+,[26.68791451],[0.5  0.25 0.25]
Be2+,Na1+,Tl1+,[26.68175378],[0.5  0.25 0.25]
Li1+,Al3+,Dy3+,[26.6815268],[0.5  0.25 0.25]
Li1+,Gd3+,Ra2+,[26.68022022],[0.5  0.25 0.25]
K1+,Sc3+,Cu2+,[26.67619476],[0.5  0.25 0.25]
Ag1+,Re4+,Po2+,[26.66652611],[0.5  0.25 0.25]
Be2+,K1+,Bi3+,[26.65667961],[0.5  0.25 0.25]
Be2+,Na1+,Hg1+,[26.65570125],[0.5  0.25 0.25]
Li1+,Ba2+,Po2+,[26.64531444],[0.5  0.25 0.25]
Ag1+,Pr3+,W6+,[26.64408851],[0.5  0.25 0.25]
Ti4+,Ag1+,Re4+,[26.6425944],[0.5  0.25 0.25]
Li1+,Mn2+,Dy3+,[26.64172496],[0.5  0.25 0.25]
Li1+,Ce3+,Tm3+,[26.63782432],[0.5  0.25 0.25]
Ag1+,Pr3+,Ir3+,[26.63736942],[0.5  0.25 0.25]
Ag1+,La3+,Ir3+,[26.63736942],[0.5  0.25 0.25]
Li1+,Pr3+,Fr1+,[26.63299899],[0.5  0.25 0.25]
K1+,Sr2+,Pb2+,[26.62627838],[0.5  0.25 0.25]
Ag1+,Sm3+,W6+,[26.62244588],[0.5  0.25 0.25]
K1+,Tm3+,Fr1+,[26.60295167],[0.5  0.25 0.25]
Li1+,Mg2+,Mn2+,[26.60207478],[0.5  0.25 0.25]
Ag1+,Ir3+,Ac3+,[26.59904104],[0.5  0.25 0.25]
Ag1+,Eu3+,Ta5+,[26.59706102],[0.5  0.25 0.25]
Sc3+,Rb1+,Ag1+,[26.58662474],[0.5  0.25 0.25]
Li1+,Pr3+,Dy3+,[26.58351052],[0.5  0.25 0.25]
K1+,Rb1+,Pb2+,[26.58196134],[0.5  0.25 0.25]
Ag1+,Pt2+,Ra2+,[26.57809704],[0.5  0.25 0.25]
Na1+,Sc3+,Ac3+,[26.57472059],[0.5  0.25 0.25]
Ag1+,Pm3+,Ir3+,[26.56271956],[0.5  0.25 0.25]
K1+,Ag1+,Tb3+,[26.54125022],[0.5  0.25 0.25]
Li1+,Ag1+,Lu3+,[26.53898898],[0.5  0.25 0.25]
K1+,Sr2+,Ag1+,[26.53707594],[0.5  0.25 0.25]
Al3+,Ba2+,Eu3+,[26.53159493],[0.5  0.25 0.25]
Al3+,Fr1+,Ra2+,[26.52984393],[0.5  0.25 0.25]
Li1+,Na1+,Ra2+,[26.52766399],[0.5  0.25 0.25]
K1+,Ag1+,Dy3+,[26.525704],[0.5  0.25 0.25]
Na1+,Er3+,Fr1+,[26.52232718],[0.5  0.25 0.25]
Li1+,Cu2+,Ce3+,[26.5152515],[0.5  0.25 0.25]
Ag1+,Ir3+,Np5+,[26.50606527],[0.5  0.25 0.25]
Ag1+,Ba2+,Pt2+,[26.49348109],[0.5  0.25 0.25]
Ag1+,Pt2+,Pu4+,[26.49056852],[0.5  0.25 0.25]
K1+,Ag1+,Hf4+,[26.49025036],[0.5  0.25 0.25]
K1+,Mn2+,Ag1+,[26.4787438],[0.5  0.25 0.25]
K1+,Ca2+,Th4+,[26.46855381],[0.5  0.25 0.25]
Li1+,Nd3+,Dy3+,[26.4587206],[0.5  0.25 0.25]
Na1+,Sr2+,Gd3+,[26.45611208],[0.5  0.25 0.25]
Ca2+,Cs1+,Ra2+,[26.45488391],[0.5  0.25 0.25]
Ag1+,Au3+,Pu4+,[26.45166409],[0.5  0.25 0.25]
Li1+,Cu2+,Pr3+,[26.45080429],[0.5  0.25 0.25]
K1+,Ag1+,Ra2+,[26.45028811],[0.5  0.25 0.25]
Ag1+,Sm3+,Ir3+,[26.44024057],[0.5  0.25 0.25]
Li1+,Sc3+,Po2+,[26.43915019],[0.5  0.25 0.25]
Sc3+,Ag1+,Os4+,[26.43877652],[0.5  0.25 0.25]
Rb1+,Ag1+,Am3+,[26.42466252],[0.5  0.25 0.25]
Li1+,Nd3+,Po2+,[26.42277565],[0.5  0.25 0.25]
Mg2+,Cs1+,Ac3+,[26.42065618],[0.5  0.25 0.25]
Na1+,Sr2+,Tl1+,[26.42008955],[0.5  0.25 0.25]
Li1+,Ga3+,Dy3+,[26.40791179],[0.5  0.25 0.25]
Li1+,Rh3+,Fr1+,[26.40407684],[0.5  0.25 0.25]
Na1+,Sc3+,Bi3+,[26.40155222],[0.5  0.25 0.25]
Mg2+,K1+,Pb2+,[26.39400908],[0.5  0.25 0.25]
K1+,Sr2+,Hg1+,[26.39391087],[0.5  0.25 0.25]
K1+,Fe3+,Fr1+,[26.38987214],[0.5  0.25 0.25]
Na1+,Mg2+,Po2+,[26.38351963],[0.5  0.25 0.25]
K1+,Rb1+,Ra2+,[26.38222725],[0.5  0.25 0.25]
Mg2+,Rb1+,Bi3+,[26.38200738],[0.5  0.25 0.25]
Li1+,Y3+,Tl1+,[26.38094317],[0.5  0.25 0.25]
Al3+,Eu3+,Fr1+,[26.3717384],[0.5  0.25 0.25]
Na1+,K1+,Bk3+,[26.36199213],[0.5  0.25 0.25]
Li1+,Rb1+,Bi3+,[26.35816054],[0.5  0.25 0.25]
Li1+,Ho3+,Ra2+,[26.34470186],[0.5  0.25 0.25]
Li1+,Fe3+,Ra2+,[26.33919378],[0.5  0.25 0.25]
Na1+,Ag1+,Po2+,[26.33322506],[0.5  0.25 0.25]
Li1+,Mg2+,Th4+,[26.31582641],[0.5  0.25 0.25]
Li1+,Cd2+,Ra2+,[26.31436729],[0.5  0.25 0.25]
Ca2+,Mn2+,Rb1+,[26.31411345],[0.5  0.25 0.25]
K1+,Mn2+,Y3+,[26.31192598],[0.5  0.25 0.25]
Al3+,Ag1+,Hg1+,[26.3080906],[0.5  0.25 0.25]
Ca2+,Ag1+,Ho3+,[26.30740276],[0.5  0.25 0.25]
K1+,Ba2+,Bi3+,[26.30731494],[0.5  0.25 0.25]
Na1+,Eu3+,Fr1+,[26.30628448],[0.5  0.25 0.25]
Ti4+,Zn2+,Ra2+,[26.2985008],[0.5  0.25 0.25]
Be2+,Rb1+,Bi3+,[26.29803836],[0.5  0.25 0.25]
Li1+,Pm3+,Dy3+,[26.29632845],[0.5  0.25 0.25]
Ag1+,Tm3+,W6+,[26.29066532],[0.5  0.25 0.25]
Na1+,Fr1+,Ac3+,[26.28347658],[0.5  0.25 0.25]
K1+,Er3+,Fr1+,[26.27929002],[0.5  0.25 0.25]
Li1+,Ti4+,Th4+,[26.27602149],[0.5  0.25 0.25]
Li1+,Na1+,Ac3+,[26.26689306],[0.5  0.25 0.25]
Ag1+,Pm3+,W6+,[26.26429243],[0.5  0.25 0.25]
Na1+,Cs1+,Bi3+,[26.26246646],[0.5  0.25 0.25]
Be2+,Ca2+,Pb2+,[26.26114369],[0.5  0.25 0.25]
Ag1+,Eu3+,Pt2+,[26.26039751],[0.5  0.25 0.25]
Na1+,Pr3+,Fr1+,[26.25940887],[0.5  0.25 0.25]
Ag1+,Ir3+,Po2+,[26.24589869],[0.5  0.25 0.25]
Na1+,K1+,Ra2+,[26.24445831],[0.5  0.25 0.25]
Li1+,Rb1+,Ra2+,[26.23046735],[0.5  0.25 0.25]
Na1+,Mn2+,Fr1+,[26.21938219],[0.5  0.25 0.25]
Ag1+,Sb3+,Ir3+,[26.21889315],[0.5  0.25 0.25]
Na1+,Sm3+,Fr1+,[26.21814302],[0.5  0.25 0.25]
Li1+,Al3+,Ga3+,[26.21239219],[0.5  0.25 0.25]
Ca2+,Fr1+,Th4+,[26.21140541],[0.5  0.25 0.25]
Zr4+,Ag1+,Np5+,[26.2101784],[0.5  0.25 0.25]
Ag1+,Fr1+,Pa5+,[26.20989012],[0.5  0.25 0.25]
Na1+,Rb1+,Ra2+,[26.20678302],[0.5  0.25 0.25]
Li1+,Be2+,Ga3+,[26.20674229],[0.5  0.25 0.25]
Li1+,Ag1+,Am3+,[26.2004125],[0.5  0.25 0.25]
Li1+,Al3+,Tb3+,[26.19937727],[0.5  0.25 0.25]
Be2+,Rb1+,Ra2+,[26.19218195],[0.5  0.25 0.25]
Li1+,Na1+,Tl1+,[26.19215935],[0.5  0.25 0.25]
Ag1+,Np5+,Am3+,[26.19198395],[0.5  0.25 0.25]
Li1+,Sn2+,Fr1+,[26.19081703],[0.5  0.25 0.25]
Mg2+,K1+,Po2+,[26.18766156],[0.5  0.25 0.25]
Na1+,Mn2+,Y3+,[26.17185366],[0.5  0.25 0.25]
Li1+,Yb3+,Ra2+,[26.17002018],[0.5  0.25 0.25]
Li1+,Be2+,Th4+,[26.16701651],[0.5  0.25 0.25]
Li1+,Be2+,Bk3+,[26.14484384],[0.5  0.25 0.25]
Li1+,Cu2+,La3+,[26.13892377],[0.5  0.25 0.25]
Ca2+,Cs1+,Ac3+,[26.1351726],[0.5  0.25 0.25]
Li1+,La3+,Dy3+,[26.13292018],[0.5  0.25 0.25]
Na1+,Ga3+,Ag1+,[26.12442178],[0.5  0.25 0.25]
Al3+,Ga3+,Ag1+,[26.11594574],[0.5  0.25 0.25]
K1+,Rh3+,Fr1+,[26.09937291],[0.5  0.25 0.25]
Ag1+,Er3+,Pt2+,[26.09552951],[0.5  0.25 0.25]
Ag1+,Gd3+,Pt2+,[26.08875886],[0.5  0.25 0.25]
Ca2+,Ag1+,Fr1+,[26.08851642],[0.5  0.25 0.25]
Sr2+,Y3+,Fr1+,[26.08688358],[0.5  0.25 0.25]
Ag1+,Pt2+,Ac3+,[26.08411879],[0.5  0.25 0.25]
Li1+,Sr2+,Hf4+,[26.0835432],[0.5  0.25 0.25]
Na1+,Ag1+,Ho3+,[26.08176696],[0.5  0.25 0.25]
Na1+,La3+,Fr1+,[26.07930539],[0.5  0.25 0.25]
Ag1+,Ho3+,Np5+,[26.0765056],[0.5  0.25 0.25]
Li1+,Nd3+,Fr1+,[26.07296512],[0.5  0.25 0.25]
Be2+,K1+,Dy3+,[26.0718437],[0.5  0.25 0.25]
Li1+,Al3+,Gd3+,[26.07104499],[0.5  0.25 0.25]
K1+,Sc3+,Mn2+,[26.06709784],[0.5  0.25 0.25]
Na1+,Sc3+,Mn2+,[26.06236808],[0.5  0.25 0.25]
Mn2+,Ag1+,Os4+,[26.05262679],[0.5  0.25 0.25]
Na1+,Ce3+,Fr1+,[26.05018274],[0.5  0.25 0.25]
K1+,Ca2+,Pb2+,[26.04992796],[0.5  0.25 0.25]
K1+,Cs1+,Pb2+,[26.04968652],[0.5  0.25 0.25]
V5+,Ag1+,U6+,[26.04551129],[0.5  0.25 0.25]
Ag1+,Tm3+,Np5+,[26.0452619],[0.5  0.25 0.25]
Ag1+,Hf4+,Fr1+,[26.04459224],[0.5  0.25 0.25]
Li1+,Er3+,Ra2+,[26.03560682],[0.5  0.25 0.25]
Ca2+,Tb3+,Fr1+,[26.03346106],[0.5  0.25 0.25]
Cu2+,Ag1+,Pu4+,[26.03299928],[0.5  0.25 0.25]
Li1+,Pm3+,Fr1+,[26.03257146],[0.5  0.25 0.25]
Li1+,Al3+,La3+,[26.03206103],[0.5  0.25 0.25]
Mg2+,Rb1+,Pb2+,[26.02158814],[0.5  0.25 0.25]
K1+,Pm3+,Fr1+,[26.0131215],[0.5  0.25 0.25]
Ag1+,Ba2+,Pu4+,[26.00636219],[0.5  0.25 0.25]
Ag1+,Fr1+,Bk3+,[26.00480768],[0.5  0.25 0.25]
Ag1+,Au3+,Ac3+,[25.99038839],[0.5  0.25 0.25]
Li1+,In3+,Fr1+,[25.99002831],[0.5  0.25 0.25]
Ag1+,Nd3+,U6+,[25.9899098],[0.5  0.25 0.25]
Mg2+,Cs1+,Pb2+,[25.98767061],[0.5  0.25 0.25]
Li1+,La3+,Fr1+,[25.98709018],[0.5  0.25 0.25]
Be2+,Na1+,Pb2+,[25.98643248],[0.5  0.25 0.25]
Li1+,Cu2+,Nd3+,[25.984749],[0.5  0.25 0.25]
Ag1+,Sb3+,Re4+,[25.98466302],[0.5  0.25 0.25]
K1+,Ca2+,Bi3+,[25.98439445],[0.5  0.25 0.25]
Li1+,Sc3+,Ag1+,[25.98303822],[0.5  0.25 0.25]
Ag1+,W6+,Ac3+,[25.97445691],[0.5  0.25 0.25]
Ag1+,Tm3+,U6+,[25.96477917],[0.5  0.25 0.25]
Na1+,Al3+,Tl1+,[25.96166354],[0.5  0.25 0.25]
Ag1+,Np5+,Cm3+,[25.95770842],[0.5  0.25 0.25]
Be2+,Ca2+,Rb1+,[25.94765764],[0.5  0.25 0.25]
Ag1+,Te2+,Re4+,[25.94442357],[0.5  0.25 0.25]
K1+,Ca2+,Tl1+,[25.94142364],[0.5  0.25 0.25]
Li1+,Te2+,Ho3+,[25.94061446],[0.5  0.25 0.25]
Ag1+,Pr3+,Pu4+,[25.939983],[0.5  0.25 0.25]
Be2+,Na1+,Nd3+,[25.93674089],[0.5  0.25 0.25]
Li1+,Cs1+,Bi3+,[25.93223171],[0.5  0.25 0.25]
