material1,material2,material3,pred_temp,weights
Fe3+,Rh3+,Am3+,[2.98237036],[0.333 0.333 0.333]
Te2+,Ce3+,U6+,[2.98231091],[0.333 0.333 0.333]
Al3+,Ac3+,U6+,[2.98222597],[0.333 0.333 0.333]
Ca2+,Hg1+,Bk3+,[2.98206969],[0.333 0.333 0.333]
Ca2+,Po2+,Bk3+,[2.98201222],[0.333 0.333 0.333]
Fe3+,Te2+,Ir3+,[2.9820097],[0.333 0.333 0.333]
Os4+,Hg1+,Pb2+,[2.98200208],[0.333 0.333 0.333]
Cd2+,La3+,Bk3+,[2.98199158],[0.333 0.333 0.333]
Fe3+,Ra2+,Bk3+,[2.98188316],[0.333 0.333 0.333]
Ca2+,Ir3+,Cm3+,[2.98174268],[0.333 0.333 0.333]
Sr2+,Cd2+,Bk3+,[2.98168533],[0.333 0.333 0.333]
Mn2+,Gd3+,Po2+,[2.98164886],[0.333 0.333 0.333]
Co3+,Sb3+,Os4+,[2.98164005],[0.333 0.333 0.333]
Zn2+,Au3+,Bk3+,[2.98154418],[0.333 0.333 0.333]
Ni2+,Tb3+,Pa5+,[2.98150534],[0.333 0.333 0.333]
Cd2+,Np5+,Cm3+,[2.98150069],[0.333 0.333 0.333]
Sc3+,Au3+,Hg1+,[2.98149325],[0.333 0.333 0.333]
Cd2+,Sb3+,Ac3+,[2.98147748],[0.333 0.333 0.333]
V5+,Co3+,Ra2+,[2.98146795],[0.333 0.333 0.333]
Ga3+,Tm3+,Ir3+,[2.98144958],[0.333 0.333 0.333]
Rh3+,Re4+,U6+,[2.981408],[0.333 0.333 0.333]
Cu2+,Ru3+,Cm3+,[2.98128778],[0.333 0.333 0.333]
Zn2+,Th4+,Am3+,[2.98124447],[0.333 0.333 0.333]
Ca2+,Fe3+,Cm3+,[2.98112654],[0.333 0.333 0.333]
Ti4+,Rh3+,Tl1+,[2.98112016],[0.333 0.333 0.333]
Be2+,Th4+,Bk3+,[2.9811058],[0.333 0.333 0.333]
Cr3+,W6+,Ac3+,[2.98109428],[0.333 0.333 0.333]
Os4+,Ac3+,U6+,[2.9810703],[0.333 0.333 0.333]
Cd2+,Th4+,Pa5+,[2.98103599],[0.333 0.333 0.333]
Ga3+,Ir3+,Bk3+,[2.98098762],[0.333 0.333 0.333]
Al3+,Rh3+,Ac3+,[2.98089542],[0.333 0.333 0.333]
V5+,Zn2+,Tl1+,[2.98088368],[0.333 0.333 0.333]
Be2+,Ru3+,Hg1+,[2.98084143],[0.333 0.333 0.333]
Cr3+,Au3+,Am3+,[2.9806875],[0.333 0.333 0.333]
Mg2+,La3+,Os4+,[2.98059313],[0.333 0.333 0.333]
Te2+,Er3+,Th4+,[2.98057203],[0.333 0.333 0.333]
Fe3+,Sn2+,Tm3+,[2.98042109],[0.333 0.333 0.333]
Li1+,W6+,Cm3+,[2.98031457],[0.333 0.333 0.333]
Er3+,Au3+,U6+,[2.98022474],[0.333 0.333 0.333]
Ti4+,W6+,Tl1+,[2.98022263],[0.333 0.333 0.333]
Y3+,Cd2+,Cm3+,[2.9802029],[0.333 0.333 0.333]
Ca2+,W6+,Bi3+,[2.98018215],[0.333 0.333 0.333]
Be2+,Ir3+,Bk3+,[2.97987985],[0.333 0.333 0.333]
In3+,Pt2+,Hg1+,[2.97983538],[0.333 0.333 0.333]
Co3+,Os4+,Am3+,[2.97975528],[0.333 0.333 0.333]
Zn2+,Y3+,Tl1+,[2.9796446],[0.333 0.333 0.333]
Sb3+,W6+,Po2+,[2.97958718],[0.333 0.333 0.333]
Ce3+,Bi3+,Pa5+,[2.9795838],[0.333 0.333 0.333]
Mg2+,Nb5+,Np5+,[2.97956098],[0.333 0.333 0.333]
Zn2+,Ce3+,Pb2+,[2.97944135],[0.333 0.333 0.333]
Na1+,Fe3+,Cm3+,[2.97942541],[0.333 0.333 0.333]
Sr2+,Sn2+,Pa5+,[2.97935729],[0.333 0.333 0.333]
Pd4+,In3+,Th4+,[2.97931266],[0.333 0.333 0.333]
Al3+,Sb3+,Np5+,[2.97927943],[0.333 0.333 0.333]
Nd3+,Pb2+,Ac3+,[2.97927288],[0.333 0.333 0.333]
Mo4+,Pd4+,Re4+,[2.97924078],[0.333 0.333 0.333]
Zn2+,Ra2+,Pa5+,[2.97918884],[0.333 0.333 0.333]
In3+,Sn2+,Re4+,[2.97918751],[0.333 0.333 0.333]
Ru3+,W6+,Hg1+,[2.97909051],[0.333 0.333 0.333]
Zn2+,Sb3+,W6+,[2.97898224],[0.333 0.333 0.333]
Zn2+,Pa5+,Am3+,[2.97895179],[0.333 0.333 0.333]
Fe3+,Pm3+,Hg1+,[2.97868758],[0.333 0.333 0.333]
Cr3+,Sb3+,Ho3+,[2.97866738],[0.333 0.333 0.333]
Cu2+,Yb3+,Am3+,[2.97865269],[0.333 0.333 0.333]
Co3+,Yb3+,Bk3+,[2.97859426],[0.333 0.333 0.333]
Fe3+,Ta5+,Ir3+,[2.97858637],[0.333 0.333 0.333]
Mn2+,Ir3+,Tl1+,[2.97854281],[0.333 0.333 0.333]
Mn2+,In3+,Pt2+,[2.97847498],[0.333 0.333 0.333]
In3+,Ta5+,Np5+,[2.97837982],[0.333 0.333 0.333]
Rh3+,Au3+,Ac3+,[2.97828961],[0.333 0.333 0.333]
Ni2+,Bi3+,Ac3+,[2.97810907],[0.333 0.333 0.333]
Y3+,Sb3+,Os4+,[2.97808719],[0.333 0.333 0.333]
Be2+,Sn2+,Hg1+,[2.97799429],[0.333 0.333 0.333]
Co3+,Rh3+,Yb3+,[2.97782105],[0.333 0.333 0.333]
In3+,Tl1+,Am3+,[2.97776099],[0.333 0.333 0.333]
Cd2+,Nd3+,Au3+,[2.97774689],[0.333 0.333 0.333]
Cd2+,Sb3+,Po2+,[2.97773394],[0.333 0.333 0.333]
Pm3+,Ir3+,Pu4+,[2.97765851],[0.333 0.333 0.333]
Al3+,La3+,Ir3+,[2.97764639],[0.333 0.333 0.333]
Ru3+,Re4+,U6+,[2.97760119],[0.333 0.333 0.333]
Mg2+,Pt2+,Tl1+,[2.97758167],[0.333 0.333 0.333]
Te2+,Pt2+,Cm3+,[2.97753413],[0.333 0.333 0.333]
Ti4+,Zn2+,Pa5+,[2.97752962],[0.333 0.333 0.333]
Ca2+,Po2+,Th4+,[2.97748681],[0.333 0.333 0.333]
Ga3+,Te2+,W6+,[2.97741647],[0.333 0.333 0.333]
Nb5+,Cd2+,Pu4+,[2.97735823],[0.333 0.333 0.333]
Y3+,Sb3+,Po2+,[2.97733337],[0.333 0.333 0.333]
Zn2+,Ir3+,Np5+,[2.97725036],[0.333 0.333 0.333]
Ni2+,Pd4+,Np5+,[2.97722086],[0.333 0.333 0.333]
Mn2+,La3+,Ce3+,[2.97721977],[0.333 0.333 0.333]
Ni2+,Re4+,Ac3+,[2.97716868],[0.333 0.333 0.333]
Yb3+,Au3+,Pb2+,[2.97715088],[0.333 0.333 0.333]
Be2+,In3+,Am3+,[2.97714501],[0.333 0.333 0.333]
Zr4+,Tc4+,Po2+,[2.97699146],[0.333 0.333 0.333]
Dy3+,Ir3+,U6+,[2.97698196],[0.333 0.333 0.333]
Re4+,Ir3+,Hg1+,[2.9769763],[0.333 0.333 0.333]
Ti4+,Bi3+,Ac3+,[2.97693353],[0.333 0.333 0.333]
Mo4+,Sn2+,Po2+,[2.97685603],[0.333 0.333 0.333]
Y3+,Sb3+,Ac3+,[2.97675054],[0.333 0.333 0.333]
Nb5+,Te2+,Th4+,[2.97664766],[0.333 0.333 0.333]
Cr3+,W6+,Tl1+,[2.97659783],[0.333 0.333 0.333]
Ru3+,Ag1+,Bi3+,[2.97651656],[0.333 0.333 0.333]
Sb3+,Ce3+,Am3+,[2.97648672],[0.333 0.333 0.333]
Be2+,Sn2+,Pu4+,[2.97645535],[0.333 0.333 0.333]
Zn2+,Zr4+,Tl1+,[2.97637703],[0.333 0.333 0.333]
Ni2+,Ta5+,Ac3+,[2.97634],[0.333 0.333 0.333]
Sn2+,Re4+,Tl1+,[2.97622097],[0.333 0.333 0.333]
Rh3+,La3+,Ce3+,[2.97622079],[0.333 0.333 0.333]
Zn2+,Zr4+,U6+,[2.97620774],[0.333 0.333 0.333]
Sb3+,Er3+,Pa5+,[2.97604023],[0.333 0.333 0.333]
Rh3+,Hg1+,Bi3+,[2.97596106],[0.333 0.333 0.333]
Zn2+,Pb2+,Th4+,[2.97590899],[0.333 0.333 0.333]
Cu2+,Dy3+,Pb2+,[2.9758763],[0.333 0.333 0.333]
Tc4+,Cd2+,Pa5+,[2.97585054],[0.333 0.333 0.333]
Fe3+,Mo4+,Bk3+,[2.97583335],[0.333 0.333 0.333]
Be2+,Ta5+,Pu4+,[2.97566993],[0.333 0.333 0.333]
Co3+,Ir3+,Pa5+,[2.97565151],[0.333 0.333 0.333]
Ca2+,Tc4+,U6+,[2.97551161],[0.333 0.333 0.333]
Zr4+,Nb5+,Te2+,[2.97547703],[0.333 0.333 0.333]
Be2+,Tl1+,Np5+,[2.97538754],[0.333 0.333 0.333]
Sb3+,Re4+,Po2+,[2.97537106],[0.333 0.333 0.333]
In3+,Sb3+,Po2+,[2.97532007],[0.333 0.333 0.333]
Te2+,Os4+,Cm3+,[2.97531196],[0.333 0.333 0.333]
Al3+,Sn2+,Bk3+,[2.97527426],[0.333 0.333 0.333]
Ga3+,W6+,Bi3+,[2.97518988],[0.333 0.333 0.333]
Mg2+,Hf4+,Po2+,[2.97517791],[0.333 0.333 0.333]
Co3+,Te2+,Yb3+,[2.9751613],[0.333 0.333 0.333]
Al3+,Ru3+,Am3+,[2.97515022],[0.333 0.333 0.333]
Nd3+,Po2+,Ac3+,[2.975148],[0.333 0.333 0.333]
Te2+,Nd3+,Tb3+,[2.9751457],[0.333 0.333 0.333]
Zn2+,Re4+,Ac3+,[2.97508356],[0.333 0.333 0.333]
Tc4+,Cd2+,Bk3+,[2.97503143],[0.333 0.333 0.333]
Ga3+,Os4+,Pt2+,[2.97501059],[0.333 0.333 0.333]
Sr2+,In3+,Hg1+,[2.97497506],[0.333 0.333 0.333]
Os4+,Au3+,Bi3+,[2.97495576],[0.333 0.333 0.333]
Zn2+,Mo4+,Pa5+,[2.97494043],[0.333 0.333 0.333]
Cu2+,Yb3+,Pu4+,[2.97489956],[0.333 0.333 0.333]
Mg2+,Sn2+,Os4+,[2.97487811],[0.333 0.333 0.333]
Co3+,Nd3+,Am3+,[2.97485561],[0.333 0.333 0.333]
Te2+,W6+,U6+,[2.97479725],[0.333 0.333 0.333]
Zn2+,La3+,Tm3+,[2.974777],[0.333 0.333 0.333]
Co3+,Sn2+,Tm3+,[2.97465682],[0.333 0.333 0.333]
Fe3+,Mo4+,Np5+,[2.97455852],[0.333 0.333 0.333]
Cr3+,Nd3+,U6+,[2.97454923],[0.333 0.333 0.333]
Mg2+,Ce3+,Os4+,[2.97451348],[0.333 0.333 0.333]
Eu3+,Au3+,Po2+,[2.97425605],[0.333 0.333 0.333]
In3+,Pm3+,Hg1+,[2.9742256],[0.333 0.333 0.333]
Fe3+,Ru3+,Pu4+,[2.97420845],[0.333 0.333 0.333]
Cd2+,Ir3+,Bk3+,[2.9741352],[0.333 0.333 0.333]
Nb5+,Ag1+,Po2+,[2.97395839],[0.333 0.333 0.333]
Mo4+,Pm3+,Tl1+,[2.97390881],[0.333 0.333 0.333]
Zr4+,Te2+,Pb2+,[2.97387189],[0.333 0.333 0.333]
Mn2+,Te2+,Tm3+,[2.97378907],[0.333 0.333 0.333]
Ni2+,Lu3+,Os4+,[2.97372831],[0.333 0.333 0.333]
Rh3+,Pd4+,Am3+,[2.97371169],[0.333 0.333 0.333]
Ti4+,Ru3+,Au3+,[2.9737102],[0.333 0.333 0.333]
Ga3+,Ru3+,Ac3+,[2.97370822],[0.333 0.333 0.333]
Zr4+,Te2+,Tb3+,[2.97367608],[0.333 0.333 0.333]
Sb3+,Ce3+,Np5+,[2.97363978],[0.333 0.333 0.333]
Co3+,La3+,Am3+,[2.97360126],[0.333 0.333 0.333]
In3+,Po2+,Ac3+,[2.97325135],[0.333 0.333 0.333]
Ca2+,Ru3+,Tl1+,[2.97289104],[0.333 0.333 0.333]
Co3+,Nb5+,Np5+,[2.9727613],[0.333 0.333 0.333]
Cu2+,Cd2+,Eu3+,[2.97274972],[0.333 0.333 0.333]
W6+,Tl1+,Po2+,[2.9726849],[0.333 0.333 0.333]
Co3+,La3+,Th4+,[2.9725586],[0.333 0.333 0.333]
Cr3+,Pd4+,Np5+,[2.97248584],[0.333 0.333 0.333]
Fe3+,Hf4+,Pa5+,[2.97247062],[0.333 0.333 0.333]
Ag1+,Yb3+,Pa5+,[2.97244867],[0.333 0.333 0.333]
In3+,La3+,Hg1+,[2.97235407],[0.333 0.333 0.333]
Mo4+,Cd2+,Th4+,[2.97233584],[0.333 0.333 0.333]
Al3+,Cd2+,Pb2+,[2.97233278],[0.333 0.333 0.333]
Cu2+,Ho3+,Bi3+,[2.97229574],[0.333 0.333 0.333]
In3+,Ta5+,Tl1+,[2.9722224],[0.333 0.333 0.333]
Mo4+,Os4+,Pu4+,[2.97218893],[0.333 0.333 0.333]
Cu2+,Os4+,Ra2+,[2.97211529],[0.333 0.333 0.333]
Al3+,Pd4+,Re4+,[2.97202247],[0.333 0.333 0.333]
Cd2+,La3+,Cm3+,[2.97193791],[0.333 0.333 0.333]
Nb5+,Te2+,Np5+,[2.97182379],[0.333 0.333 0.333]
V5+,Co3+,Ac3+,[2.97180522],[0.333 0.333 0.333]
Zn2+,In3+,Nd3+,[2.97165449],[0.333 0.333 0.333]
Sb3+,Re4+,Au3+,[2.97150776],[0.333 0.333 0.333]
Zr4+,Pd4+,Pa5+,[2.9714652],[0.333 0.333 0.333]
Ca2+,Pa5+,Np5+,[2.97131928],[0.333 0.333 0.333]
Zn2+,Pa5+,Bk3+,[2.97130275],[0.333 0.333 0.333]
Zn2+,Ga3+,Th4+,[2.97125291],[0.333 0.333 0.333]
Li1+,W6+,Ac3+,[2.97120263],[0.333 0.333 0.333]
In3+,W6+,Bk3+,[2.97114367],[0.333 0.333 0.333]
Ga3+,Ru3+,Yb3+,[2.97113],[0.333 0.333 0.333]
Cu2+,Pa5+,Cm3+,[2.97110611],[0.333 0.333 0.333]
Be2+,Ta5+,Am3+,[2.97092368],[0.333 0.333 0.333]
Cr3+,Fe3+,Am3+,[2.97090412],[0.333 0.333 0.333]
Te2+,La3+,Np5+,[2.97089555],[0.333 0.333 0.333]
Mn2+,Sn2+,Pm3+,[2.97078916],[0.333 0.333 0.333]
V5+,Zn2+,Np5+,[2.97065737],[0.333 0.333 0.333]
Sn2+,Eu3+,Hg1+,[2.97061154],[0.333 0.333 0.333]
Sb3+,Pm3+,Th4+,[2.97033793],[0.333 0.333 0.333]
Pt2+,Tl1+,Pb2+,[2.97014101],[0.333 0.333 0.333]
Ti4+,Au3+,Ac3+,[2.97011781],[0.333 0.333 0.333]
Mn2+,In3+,Dy3+,[2.97008704],[0.333 0.333 0.333]
Ti4+,In3+,Ac3+,[2.97007857],[0.333 0.333 0.333]
Nd3+,Pt2+,Hg1+,[2.97004611],[0.333 0.333 0.333]
Be2+,Sn2+,U6+,[2.97002019],[0.333 0.333 0.333]
V5+,Ni2+,Ra2+,[2.96985225],[0.333 0.333 0.333]
Be2+,Tc4+,Am3+,[2.9698448],[0.333 0.333 0.333]
Tb3+,Pt2+,Np5+,[2.96979376],[0.333 0.333 0.333]
Rh3+,Bi3+,Ra2+,[2.96971453],[0.333 0.333 0.333]
Cu2+,Re4+,Hg1+,[2.96962786],[0.333 0.333 0.333]
Mg2+,Ce3+,W6+,[2.96936962],[0.333 0.333 0.333]
Cu2+,Eu3+,Po2+,[2.96932382],[0.333 0.333 0.333]
Mn2+,Mo4+,Au3+,[2.96924493],[0.333 0.333 0.333]
Mo4+,Ho3+,Po2+,[2.96917905],[0.333 0.333 0.333]
Be2+,Re4+,Pu4+,[2.96917363],[0.333 0.333 0.333]
Co3+,Pd4+,Re4+,[2.96912245],[0.333 0.333 0.333]
Pd4+,Te2+,Au3+,[2.96895202],[0.333 0.333 0.333]
Ni2+,Mo4+,Bk3+,[2.96889609],[0.333 0.333 0.333]
Zn2+,Au3+,Bi3+,[2.96884067],[0.333 0.333 0.333]
Mo4+,Cd2+,U6+,[2.96882109],[0.333 0.333 0.333]
Sc3+,Cd2+,Ta5+,[2.96881058],[0.333 0.333 0.333]
Fe3+,Nd3+,Np5+,[2.96880147],[0.333 0.333 0.333]
Sn2+,Tb3+,Bk3+,[2.96879745],[0.333 0.333 0.333]
Co3+,Pm3+,Pu4+,[2.96877909],[0.333 0.333 0.333]
Sb3+,Pt2+,Pu4+,[2.96876154],[0.333 0.333 0.333]
Ni2+,Mo4+,Am3+,[2.96874029],[0.333 0.333 0.333]
Fe3+,Te2+,Au3+,[2.96858916],[0.333 0.333 0.333]
Rh3+,Re4+,Pb2+,[2.96853232],[0.333 0.333 0.333]
Mg2+,Pd4+,W6+,[2.96851983],[0.333 0.333 0.333]
Al3+,Lu3+,Tl1+,[2.96846126],[0.333 0.333 0.333]
Mg2+,W6+,Bk3+,[2.96841447],[0.333 0.333 0.333]
Ca2+,Pb2+,Pu4+,[2.9683757],[0.333 0.333 0.333]
Sr2+,Tl1+,Pb2+,[2.96830568],[0.333 0.333 0.333]
Ru3+,Ac3+,Pa5+,[2.96826358],[0.333 0.333 0.333]
Mn2+,La3+,Pt2+,[2.96822766],[0.333 0.333 0.333]
Ru3+,Pb2+,Po2+,[2.96822596],[0.333 0.333 0.333]
Be2+,Ta5+,Hg1+,[2.96821648],[0.333 0.333 0.333]
Al3+,Te2+,Hf4+,[2.96817442],[0.333 0.333 0.333]
Cd2+,Pr3+,Bi3+,[2.96798162],[0.333 0.333 0.333]
Cu2+,Yb3+,Cm3+,[2.96797845],[0.333 0.333 0.333]
Sn2+,Sb3+,Hg1+,[2.96791613],[0.333 0.333 0.333]
Sn2+,Ac3+,Th4+,[2.96781839],[0.333 0.333 0.333]
Nb5+,Te2+,Gd3+,[2.96778232],[0.333 0.333 0.333]
La3+,Pt2+,Pu4+,[2.96775408],[0.333 0.333 0.333]
W6+,Re4+,Po2+,[2.96774889],[0.333 0.333 0.333]
Cd2+,Lu3+,Pu4+,[2.96770179],[0.333 0.333 0.333]
Co3+,Ru3+,Cm3+,[2.96761558],[0.333 0.333 0.333]
Pm3+,Bi3+,Th4+,[2.96756238],[0.333 0.333 0.333]
Mg2+,Pm3+,Ir3+,[2.96750609],[0.333 0.333 0.333]
Al3+,Hg1+,Tl1+,[2.96743673],[0.333 0.333 0.333]
Cu2+,Mo4+,Np5+,[2.9674094],[0.333 0.333 0.333]
Co3+,Os4+,Cm3+,[2.9674013],[0.333 0.333 0.333]
Nb5+,Sn2+,Cm3+,[2.96730948],[0.333 0.333 0.333]
Sb3+,Pm3+,Bk3+,[2.96726833],[0.333 0.333 0.333]
Cd2+,Tb3+,Pu4+,[2.96717125],[0.333 0.333 0.333]
Y3+,Sb3+,Pb2+,[2.96716888],[0.333 0.333 0.333]
Ca2+,Tc4+,Np5+,[2.96711415],[0.333 0.333 0.333]
Al3+,Au3+,Cm3+,[2.96707457],[0.333 0.333 0.333]
Rh3+,Tm3+,Bi3+,[2.96704567],[0.333 0.333 0.333]
Mn2+,Te2+,Au3+,[2.9669796],[0.333 0.333 0.333]
Tc4+,Ce3+,Po2+,[2.96687917],[0.333 0.333 0.333]
Sb3+,Dy3+,Bk3+,[2.96687561],[0.333 0.333 0.333]
Pd4+,W6+,Ac3+,[2.96687244],[0.333 0.333 0.333]
Cr3+,Re4+,Ac3+,[2.96676843],[0.333 0.333 0.333]
Sb3+,Ta5+,Pu4+,[2.96676205],[0.333 0.333 0.333]
Ru3+,Cd2+,Sn2+,[2.966715],[0.333 0.333 0.333]
Ga3+,W6+,Cm3+,[2.96666384],[0.333 0.333 0.333]
Y3+,In3+,U6+,[2.96662624],[0.333 0.333 0.333]
Ni2+,Nd3+,Tl1+,[2.96657048],[0.333 0.333 0.333]
Ce3+,Os4+,Hg1+,[2.96655923],[0.333 0.333 0.333]
Sb3+,Tm3+,Cm3+,[2.96641025],[0.333 0.333 0.333]
Ru3+,Sn2+,Po2+,[2.96625015],[0.333 0.333 0.333]
Al3+,Co3+,Np5+,[2.96603834],[0.333 0.333 0.333]
Ru3+,Ta5+,Po2+,[2.96603502],[0.333 0.333 0.333]
Sb3+,La3+,Am3+,[2.96599804],[0.333 0.333 0.333]
Sn2+,Au3+,Po2+,[2.96589039],[0.333 0.333 0.333]
Be2+,Pd4+,U6+,[2.96575717],[0.333 0.333 0.333]
Fe3+,Pm3+,Tl1+,[2.96574825],[0.333 0.333 0.333]
Co3+,Mo4+,Po2+,[2.96572897],[0.333 0.333 0.333]
Co3+,Os4+,Tl1+,[2.96568307],[0.333 0.333 0.333]
Dy3+,Au3+,Po2+,[2.96566227],[0.333 0.333 0.333]
Cu2+,Tc4+,Pb2+,[2.96550754],[0.333 0.333 0.333]
In3+,Re4+,Hg1+,[2.96549674],[0.333 0.333 0.333]
Sc3+,In3+,Ir3+,[2.96549119],[0.333 0.333 0.333]
Sc3+,W6+,Pa5+,[2.96548087],[0.333 0.333 0.333]
Zn2+,Ce3+,Lu3+,[2.965428],[0.333 0.333 0.333]
Cr3+,Ru3+,Pu4+,[2.9653441],[0.333 0.333 0.333]
Fe3+,Sb3+,Pr3+,[2.96521205],[0.333 0.333 0.333]
Sb3+,Lu3+,Th4+,[2.96511092],[0.333 0.333 0.333]
Cu2+,Tb3+,Pb2+,[2.96508275],[0.333 0.333 0.333]
In3+,Nd3+,Pu4+,[2.96504154],[0.333 0.333 0.333]
Ga3+,Zr4+,Th4+,[2.96498197],[0.333 0.333 0.333]
Zn2+,Tm3+,Th4+,[2.96488694],[0.333 0.333 0.333]
Cu2+,Nd3+,Th4+,[2.96488225],[0.333 0.333 0.333]
Ga3+,Ru3+,Lu3+,[2.96457309],[0.333 0.333 0.333]
Sb3+,Tm3+,Th4+,[2.96442645],[0.333 0.333 0.333]
Co3+,Pd4+,Np5+,[2.9643962],[0.333 0.333 0.333]
Ca2+,Cd2+,Th4+,[2.96437606],[0.333 0.333 0.333]
Sc3+,Rh3+,Cd2+,[2.96436343],[0.333 0.333 0.333]
Al3+,Tl1+,Pb2+,[2.96428585],[0.333 0.333 0.333]
Tc4+,La3+,Pb2+,[2.96426487],[0.333 0.333 0.333]
Cr3+,Os4+,Bi3+,[2.96410203],[0.333 0.333 0.333]
Sn2+,Nd3+,Au3+,[2.96406791],[0.333 0.333 0.333]
Cr3+,Ce3+,Ta5+,[2.96405893],[0.333 0.333 0.333]
Mo4+,In3+,Ta5+,[2.96404891],[0.333 0.333 0.333]
Ni2+,Ru3+,Cm3+,[2.96404812],[0.333 0.333 0.333]
In3+,Lu3+,U6+,[2.9639887],[0.333 0.333 0.333]
Cr3+,In3+,Lu3+,[2.96391388],[0.333 0.333 0.333]
Ca2+,Ir3+,Po2+,[2.96387505],[0.333 0.333 0.333]
Cr3+,La3+,U6+,[2.96380046],[0.333 0.333 0.333]
Ni2+,Ir3+,Ra2+,[2.96379726],[0.333 0.333 0.333]
Tc4+,Sn2+,Am3+,[2.96375387],[0.333 0.333 0.333]
Mn2+,Sn2+,Sm3+,[2.96373441],[0.333 0.333 0.333]
Sb3+,Ho3+,Bk3+,[2.9635437],[0.333 0.333 0.333]
Pd4+,Ta5+,Cm3+,[2.96352052],[0.333 0.333 0.333]
Pt2+,Hg1+,Pb2+,[2.96350161],[0.333 0.333 0.333]
Tc4+,Pd4+,Bi3+,[2.96343594],[0.333 0.333 0.333]
Mg2+,Ta5+,Cm3+,[2.96338668],[0.333 0.333 0.333]
Nb5+,W6+,Tl1+,[2.96323106],[0.333 0.333 0.333]
Te2+,Yb3+,Th4+,[2.9632153],[0.333 0.333 0.333]
Al3+,Te2+,Pa5+,[2.96320927],[0.333 0.333 0.333]
Sn2+,Ce3+,Hg1+,[2.96316214],[0.333 0.333 0.333]
Tc4+,Eu3+,Po2+,[2.96314612],[0.333 0.333 0.333]
Al3+,Ir3+,Np5+,[2.96313587],[0.333 0.333 0.333]
Zn2+,Sn2+,Cm3+,[2.96309723],[0.333 0.333 0.333]
Sn2+,Ho3+,Th4+,[2.96299669],[0.333 0.333 0.333]
Ga3+,Er3+,Au3+,[2.96292276],[0.333 0.333 0.333]
Mn2+,Pt2+,Au3+,[2.96284877],[0.333 0.333 0.333]
Cd2+,Ac3+,Th4+,[2.96284556],[0.333 0.333 0.333]
Ca2+,Pd4+,Hg1+,[2.96266206],[0.333 0.333 0.333]
Fe3+,Te2+,Dy3+,[2.96265494],[0.333 0.333 0.333]
Dy3+,Pt2+,Np5+,[2.96261028],[0.333 0.333 0.333]
Ga3+,Er3+,Os4+,[2.9625596],[0.333 0.333 0.333]
Ti4+,Rh3+,Bi3+,[2.96249115],[0.333 0.333 0.333]
Rh3+,Os4+,Pb2+,[2.96246275],[0.333 0.333 0.333]
Ru3+,Pt2+,Pa5+,[2.96244824],[0.333 0.333 0.333]
Na1+,Pt2+,Np5+,[2.96244201],[0.333 0.333 0.333]
Mo4+,Rh3+,Pu4+,[2.96217293],[0.333 0.333 0.333]
Pd4+,Cd2+,Am3+,[2.96215622],[0.333 0.333 0.333]
Ca2+,Ta5+,Pu4+,[2.96212573],[0.333 0.333 0.333]
Mg2+,W6+,Am3+,[2.96201364],[0.333 0.333 0.333]
Y3+,In3+,Pu4+,[2.96199482],[0.333 0.333 0.333]
La3+,Pm3+,Tl1+,[2.96197555],[0.333 0.333 0.333]
Cu2+,Y3+,Po2+,[2.96191375],[0.333 0.333 0.333]
Co3+,Cu2+,Ra2+,[2.96180354],[0.333 0.333 0.333]
Ni2+,Ra2+,Bk3+,[2.96168217],[0.333 0.333 0.333]
Sb3+,Yb3+,Au3+,[2.96158453],[0.333 0.333 0.333]
Ru3+,In3+,U6+,[2.96156238],[0.333 0.333 0.333]
Te2+,Au3+,Cm3+,[2.96141861],[0.333 0.333 0.333]
Co3+,Sn2+,Ho3+,[2.96128819],[0.333 0.333 0.333]
Fe3+,Ce3+,Th4+,[2.96126347],[0.333 0.333 0.333]
Mo4+,Rh3+,Np5+,[2.96104168],[0.333 0.333 0.333]
Cu2+,Pm3+,Ta5+,[2.96092471],[0.333 0.333 0.333]
Zn2+,Lu3+,Pa5+,[2.96072574],[0.333 0.333 0.333]
Zn2+,Tc4+,Tm3+,[2.9606138],[0.333 0.333 0.333]
Cu2+,Ru3+,Bk3+,[2.9606047],[0.333 0.333 0.333]
Cu2+,Nb5+,Cm3+,[2.96057063],[0.333 0.333 0.333]
Al3+,Os4+,Pb2+,[2.96037448],[0.333 0.333 0.333]
V5+,Zn2+,Pa5+,[2.96031414],[0.333 0.333 0.333]
Rh3+,La3+,Bi3+,[2.96020493],[0.333 0.333 0.333]
Na1+,Os4+,Cm3+,[2.96018534],[0.333 0.333 0.333]
Cu2+,Lu3+,U6+,[2.96017999],[0.333 0.333 0.333]
Ca2+,Hg1+,Th4+,[2.96011808],[0.333 0.333 0.333]
Al3+,Te2+,Th4+,[2.96010712],[0.333 0.333 0.333]
Pd4+,Au3+,Cm3+,[2.96006509],[0.333 0.333 0.333]
Mn2+,Sn2+,Ce3+,[2.96003647],[0.333 0.333 0.333]
Sn2+,La3+,Hg1+,[2.9599582],[0.333 0.333 0.333]
Co3+,Yb3+,Pt2+,[2.95995372],[0.333 0.333 0.333]
Rh3+,Eu3+,Bi3+,[2.95994624],[0.333 0.333 0.333]
Ni2+,Ce3+,Ac3+,[2.95991685],[0.333 0.333 0.333]
Ni2+,Rh3+,Ho3+,[2.95984762],[0.333 0.333 0.333]
In3+,Re4+,Cm3+,[2.95981809],[0.333 0.333 0.333]
