number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,material
1,74.921,74.921,74.92100000000003,74.921,0.0,0.0,0.0,0.0,0.0,0.0,947.0,947.0,947.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,114.00000000000003,114.0,0.0,0.0,0.0,0.0,0.0,0.0,5727.0,5727.0,5726.999999999998,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,77.6,77.60000000000001,77.6,0.0,0.0,0.0,0.0,0.0,0.0,27.7,27.7,27.699999999999996,27.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,49.99999999999999,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,As5+
1,74.921,74.921,74.92100000000003,74.921,0.0,0.0,0.0,0.0,0.0,0.0,947.0,947.0,947.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,114.00000000000003,114.0,0.0,0.0,0.0,0.0,0.0,0.0,5727.0,5727.0,5726.999999999998,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,77.6,77.60000000000001,77.6,0.0,0.0,0.0,0.0,0.0,0.0,27.7,27.7,27.699999999999996,27.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,49.99999999999999,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,As3+
1,74.921,74.921,74.92100000000003,74.921,0.0,0.0,0.0,0.0,0.0,0.0,947.0,947.0,947.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,114.00000000000003,114.0,0.0,0.0,0.0,0.0,0.0,0.0,5727.0,5727.0,5726.999999999998,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,77.6,77.60000000000001,77.6,0.0,0.0,0.0,0.0,0.0,0.0,27.7,27.7,27.699999999999996,27.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,49.99999999999999,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,As2+
1,78.971,78.971,78.97099999999999,78.971,0.0,0.0,0.0,0.0,0.0,0.0,941.0,941.0,940.9999999999997,941.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.00000000000001,103.0,0.0,0.0,0.0,0.0,0.0,0.0,4819.0,4819.0,4819.000000000001,4819.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Se6+
1,78.971,78.971,78.97099999999999,78.971,0.0,0.0,0.0,0.0,0.0,0.0,941.0,941.0,940.9999999999997,941.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.00000000000001,103.0,0.0,0.0,0.0,0.0,0.0,0.0,4819.0,4819.0,4819.000000000001,4819.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Se4+
1,78.971,78.971,78.97099999999999,78.971,0.0,0.0,0.0,0.0,0.0,0.0,941.0,941.0,940.9999999999997,941.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.00000000000001,103.0,0.0,0.0,0.0,0.0,0.0,0.0,4819.0,4819.0,4819.000000000001,4819.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Se2+
1,79.904,79.904,79.90400000000001,79.904,0.0,0.0,0.0,0.0,0.0,0.0,1139.9,1139.9,1139.8999999999999,1139.9,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,3120.0,3120.000000000001,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,324.6,324.6,324.5999999999999,324.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12000000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Br7+
1,79.904,79.904,79.90400000000001,79.904,0.0,0.0,0.0,0.0,0.0,0.0,1139.9,1139.9,1139.8999999999999,1139.9,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,3120.0,3120.000000000001,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,324.6,324.6,324.5999999999999,324.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12000000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Br5+
1,79.904,79.904,79.90400000000001,79.904,0.0,0.0,0.0,0.0,0.0,0.0,1139.9,1139.9,1139.8999999999999,1139.9,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,3120.0,3120.000000000001,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,324.6,324.6,324.5999999999999,324.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12000000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Br4+
1,79.904,79.904,79.90400000000001,79.904,0.0,0.0,0.0,0.0,0.0,0.0,1139.9,1139.9,1139.8999999999999,1139.9,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,3120.0,3120.000000000001,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,324.6,324.6,324.5999999999999,324.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12000000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Br3+
1,79.904,79.904,79.90400000000001,79.904,0.0,0.0,0.0,0.0,0.0,0.0,1139.9,1139.9,1139.8999999999999,1139.9,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,3120.0,3120.000000000001,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,324.6,324.6,324.5999999999999,324.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12000000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Br1+
1,83.798,83.798,83.79800000000003,83.798,0.0,0.0,0.0,0.0,0.0,0.0,1350.8,1350.8,1350.7999999999997,1350.8,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.64,1.64,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.00943,0.00943,0.00943,0.00943,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Kr2+
1,85.4678,85.4678,85.46779999999997,85.4678,0.0,0.0,0.0,0.0,0.0,0.0,403.0,403.0,402.99999999999983,403.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,265.0,264.99999999999994,265.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,1532.0,1531.9999999999998,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,46.9,46.9,46.9,0.0,0.0,0.0,0.0,0.0,0.0,2.19,2.19,2.19,2.19,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,57.999999999999986,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rb1+
1,87.62,87.62,87.61999999999999,87.62,0.0,0.0,0.0,0.0,0.0,0.0,549.5,549.5,549.4999999999999,549.5,0.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0,219.00000000000003,219.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.0,2630.0,2630.000000000001,2630.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,5.02,5.02,5.02,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.999999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,34.99999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr2+
1,88.905,88.905,88.905,88.905,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,211.99999999999997,212.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.0,4472.0,4471.999999999997,4472.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,29.6,29.599999999999998,29.6,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,11.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Y3+
1,88.905,88.905,88.905,88.905,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,211.99999999999997,212.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.0,4472.0,4471.999999999997,4472.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,29.6,29.599999999999998,29.6,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,11.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Y2+
1,88.905,88.905,88.905,88.905,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,211.99999999999997,212.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.0,4472.0,4471.999999999997,4472.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,29.6,29.599999999999998,29.6,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,11.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Y1+
1,91.224,91.224,91.22399999999999,91.224,0.0,0.0,0.0,0.0,0.0,0.0,640.1,640.1,640.1000000000003,640.1,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.00000000000003,206.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.0,6511.0,6510.999999999998,6511.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,41.8,41.79999999999999,41.8,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Zr4+
1,91.224,91.224,91.22399999999999,91.224,0.0,0.0,0.0,0.0,0.0,0.0,640.1,640.1,640.1000000000003,640.1,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.00000000000003,206.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.0,6511.0,6510.999999999998,6511.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,41.8,41.79999999999999,41.8,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Zr3+
1,91.224,91.224,91.22399999999999,91.224,0.0,0.0,0.0,0.0,0.0,0.0,640.1,640.1,640.1000000000003,640.1,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.00000000000003,206.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.0,6511.0,6510.999999999998,6511.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,41.8,41.79999999999999,41.8,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Zr2+
1,91.224,91.224,91.22399999999999,91.224,0.0,0.0,0.0,0.0,0.0,0.0,640.1,640.1,640.1000000000003,640.1,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.00000000000003,206.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.0,6511.0,6510.999999999998,6511.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,41.8,41.79999999999999,41.8,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Zr1+
1,92.906,92.906,92.90599999999998,92.906,0.0,0.0,0.0,0.0,0.0,0.0,652.1,652.1,652.1000000000001,652.1,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,8570.0,8570.0,8570.000000000004,8570.0,0.0,0.0,0.0,0.0,0.0,0.0,88.516,88.516,88.51600000000005,88.516,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,26.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.00000000000001,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Nb5+
1,92.906,92.906,92.90599999999998,92.906,0.0,0.0,0.0,0.0,0.0,0.0,652.1,652.1,652.1000000000001,652.1,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,8570.0,8570.0,8570.000000000004,8570.0,0.0,0.0,0.0,0.0,0.0,0.0,88.516,88.516,88.51600000000005,88.516,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,26.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.00000000000001,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Nb4+
1,92.906,92.906,92.90599999999998,92.906,0.0,0.0,0.0,0.0,0.0,0.0,652.1,652.1,652.1000000000001,652.1,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,8570.0,8570.0,8570.000000000004,8570.0,0.0,0.0,0.0,0.0,0.0,0.0,88.516,88.516,88.51600000000005,88.516,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,26.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.00000000000001,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Nb3+
1,92.906,92.906,92.90599999999998,92.906,0.0,0.0,0.0,0.0,0.0,0.0,652.1,652.1,652.1000000000001,652.1,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,8570.0,8570.0,8570.000000000004,8570.0,0.0,0.0,0.0,0.0,0.0,0.0,88.516,88.516,88.51600000000005,88.516,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,26.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.00000000000001,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Nb2+
1,95.95,95.95,95.94999999999997,95.95,0.0,0.0,0.0,0.0,0.0,0.0,684.3,684.3,684.2999999999997,684.3,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,10280.0,10280.000000000007,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,71.9,71.9,71.9,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,138.99999999999997,139.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Mo6+
1,95.95,95.95,95.94999999999997,95.95,0.0,0.0,0.0,0.0,0.0,0.0,684.3,684.3,684.2999999999997,684.3,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,10280.0,10280.000000000007,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,71.9,71.9,71.9,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,138.99999999999997,139.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Mo5+
1,95.95,95.95,95.94999999999997,95.95,0.0,0.0,0.0,0.0,0.0,0.0,684.3,684.3,684.2999999999997,684.3,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,10280.0,10280.000000000007,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,71.9,71.9,71.9,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,138.99999999999997,139.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Mo4+
1,95.95,95.95,95.94999999999997,95.95,0.0,0.0,0.0,0.0,0.0,0.0,684.3,684.3,684.2999999999997,684.3,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,10280.0,10280.000000000007,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,71.9,71.9,71.9,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,138.99999999999997,139.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Mo3+
1,95.95,95.95,95.94999999999997,95.95,0.0,0.0,0.0,0.0,0.0,0.0,684.3,684.3,684.2999999999997,684.3,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,10280.0,10280.000000000007,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,71.9,71.9,71.9,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,138.99999999999997,139.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Mo2+
1,95.95,95.95,95.94999999999997,95.95,0.0,0.0,0.0,0.0,0.0,0.0,684.3,684.3,684.2999999999997,684.3,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,10280.0,10280.000000000007,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,71.9,71.9,71.9,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,138.99999999999997,139.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mo1+
1,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,702.0,701.9999999999998,702.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,183.00000000000009,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,11500.0,11499.999999999996,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.999999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Tc7+
1,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,702.0,701.9999999999998,702.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,183.00000000000009,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,11500.0,11499.999999999996,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Tc6+
1,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,702.0,701.9999999999998,702.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,183.00000000000009,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,11500.0,11499.999999999996,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.999999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Tc5+
1,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,702.0,701.9999999999998,702.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,183.00000000000009,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,11500.0,11499.999999999996,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Tc4+
1,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,702.0,701.9999999999998,702.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,183.00000000000009,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,11500.0,11499.999999999996,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Tc3+
1,97.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,702.0,701.9999999999998,702.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,183.00000000000009,183.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,11500.0,11499.999999999996,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.00000000000001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Tc2+
